datetime,open,high,low,close,volumns
2021-07-03 00:00:00,3.922,4.064,3.85,4.051,59481129.6
2021-07-04 00:00:00,4.051,4.187,3.951,4.061,69432602.2
2021-07-05 00:00:00,4.061,4.061,3.756,3.808,77494593.6
2021-07-06 00:00:00,3.809,4.006,3.78,3.876,72089742.8
2021-07-07 00:00:00,3.876,3.98,3.812,3.822,56293271.9
2021-07-08 00:00:00,3.822,3.84,3.518,3.595,84333282.1
2021-07-09 00:00:00,3.595,4.328,3.452,4.22,289256697.9
2021-07-10 00:00:00,4.22,4.42,3.87,3.965,188305614.8
2021-07-11 00:00:00,3.965,4.178,3.833,4.078,130420152.8
2021-07-12 00:00:00,4.079,4.378,4.04,4.188,220764579.4
2021-07-13 00:00:00,4.188,4.215,3.781,3.889,144226076.2
2021-07-14 00:00:00,3.89,3.928,3.588,3.797,143864739.7
2021-07-15 00:00:00,3.797,3.917,3.55,3.671,104391482.4
2021-07-16 00:00:00,3.671,3.836,3.528,3.652,118062938.3
2021-07-17 00:00:00,3.652,3.78,3.58,3.655,115631768.4
2021-07-18 00:00:00,3.656,3.775,3.55,3.635,70640635
2021-07-19 00:00:00,3.636,3.683,3.397,3.435,84592866.3
2021-07-20 00:00:00,3.435,3.544,3.148,3.257,126701566.9
2021-07-21 00:00:00,3.257,3.57,3.207,3.502,109225103.9
2021-07-22 00:00:00,3.502,3.58,3.417,3.563,77402395.7
2021-07-23 00:00:00,3.562,3.664,3.451,3.634,66163790.7
2021-07-24 00:00:00,3.634,3.739,3.614,3.664,65749170
2021-07-25 00:00:00,3.664,3.696,3.545,3.656,61977395.3
2021-07-26 00:00:00,3.656,4,3.627,3.678,144487394
2021-07-27 00:00:00,3.678,3.79,3.601,3.754,90764591.9
2021-07-28 00:00:00,3.754,4.018,3.68,3.921,129269755.5
2021-07-29 00:00:00,3.92,3.988,3.801,3.966,63329652.7
2021-07-30 00:00:00,3.967,4.078,3.777,4.066,78901621.2
2021-07-31 00:00:00,4.066,4.2,4,4.069,86523745.8
2021-08-01 00:00:00,4.07,4.233,3.844,3.938,108565696.1
2021-08-02 00:00:00,3.937,4.16,3.889,4.028,91109878.5
2021-08-03 00:00:00,4.027,4.098,3.865,4.025,73448450.9
2021-08-04 00:00:00,4.025,4.155,3.926,4.117,65565190.5
2021-08-05 00:00:00,4.117,4.219,3.941,4.192,94498749.2
2021-08-06 00:00:00,4.192,4.356,4.103,4.324,81006673.7
2021-08-07 00:00:00,4.324,4.651,4.282,4.594,124490589.1
2021-08-08 00:00:00,4.594,4.671,4.23,4.298,102181107.1
2021-08-09 00:00:00,4.299,4.568,4.162,4.537,104405741.8
2021-08-10 00:00:00,4.538,4.724,4.405,4.601,108988059.9
2021-08-11 00:00:00,4.601,4.983,4.591,4.756,116698103.3
2021-08-12 00:00:00,4.756,5.096,4.54,4.662,154701093.8
2021-08-13 00:00:00,4.663,5.165,4.607,5.161,122156576.5
2021-08-14 00:00:00,5.161,5.56,5.04,5.49,193375114.9
2021-08-15 00:00:00,5.49,5.716,5.12,5.702,145806219.1
2021-08-16 00:00:00,5.703,5.951,5.445,5.519,153308574.9
2021-08-17 00:00:00,5.519,5.692,5.005,5.066,182090751.5
2021-08-18 00:00:00,5.065,5.178,4.727,4.981,155088865.1
2021-08-19 00:00:00,4.981,5.261,4.813,5.256,108947224.6
2021-08-20 00:00:00,5.257,5.482,5.19,5.459,92280679.7
2021-08-21 00:00:00,5.46,5.656,5.275,5.362,101228183.6
2021-08-22 00:00:00,5.362,5.555,5.204,5.419,92128899.4
2021-08-23 00:00:00,5.42,5.717,5.363,5.601,103371429.5
2021-08-24 00:00:00,5.601,5.7,4.867,5.062,137221427.9
2021-08-25 00:00:00,5.062,5.255,4.905,5.212,105736129.6
2021-08-26 00:00:00,5.211,5.282,4.65,4.743,112371369.2
2021-08-27 00:00:00,4.743,5.094,4.621,5.091,99467933.7
2021-08-28 00:00:00,5.092,5.106,4.88,5.011,59989904.6
2021-08-29 00:00:00,5.011,5.246,4.972,5.061,85157544.2
2021-08-30 00:00:00,5.061,5.083,4.8,4.822,73570725.6
2021-08-31 00:00:00,4.823,5.108,4.755,5.04,102349646.1
2021-09-01 00:00:00,5.04,5.341,4.908,5.317,91091397.2
2021-09-02 00:00:00,5.318,5.395,5.17,5.262,87161786.2
2021-09-03 00:00:00,5.261,5.75,5.135,5.677,145824971
2021-09-04 00:00:00,5.677,5.899,5.55,5.698,143621828.7
2021-09-05 00:00:00,5.699,6.343,5.504,6.301,169009715.5
2021-09-06 00:00:00,6.302,6.435,5.896,6.224,166789205
2021-09-07 00:00:00,6.223,6.264,3.93,4.886,312748063
2021-09-08 00:00:00,4.885,4.963,4.42,4.745,153690989.6
2021-09-09 00:00:00,4.745,4.953,4.654,4.819,111751868.1
2021-09-10 00:00:00,4.819,5.059,4.45,4.566,111196157
2021-09-11 00:00:00,4.567,4.791,4.548,4.677,69727148.5
2021-09-12 00:00:00,4.677,4.95,4.575,4.883,76682243.6
2021-09-13 00:00:00,4.883,4.949,4.482,4.742,110700091.2
2021-09-14 00:00:00,4.742,4.882,4.704,4.866,66718060.8
2021-09-15 00:00:00,4.866,5.162,4.768,5.109,72752686.8
2021-09-16 00:00:00,5.109,5.189,4.877,5.021,79200954.6
2021-09-17 00:00:00,5.022,5.528,4.951,5.255,189146869.3
2021-09-18 00:00:00,5.255,5.507,5.105,5.472,108155323
2021-09-19 00:00:00,5.471,5.512,4.851,4.909,87032132.4
2021-09-20 00:00:00,4.909,4.933,4.065,4.201,178758022.9
2021-09-21 00:00:00,4.201,4.308,3.782,3.885,157421632.7
2021-09-22 00:00:00,3.885,4.329,3.804,4.3,96478928.1
2021-09-23 00:00:00,4.3,4.388,4.19,4.37,67690642.7
2021-09-24 00:00:00,4.37,4.388,3.781,4.025,127432483.9
2021-09-25 00:00:00,4.026,4.097,3.901,4.009,74544075.2
2021-09-26 00:00:00,4.008,4.154,3.67,3.969,114767427.2
2021-09-27 00:00:00,3.968,4.11,3.818,3.824,72904301.3
2021-09-28 00:00:00,3.825,3.899,3.652,3.678,72174040.4
2021-09-29 00:00:00,3.678,3.869,3.632,3.741,65233256.6
2021-09-30 00:00:00,3.741,3.946,3.717,3.936,60144786.2
2021-10-01 00:00:00,3.937,4.29,3.904,4.275,86543110.4
2021-10-02 00:00:00,4.275,4.463,4.188,4.322,61586481.1
2021-10-03 00:00:00,4.322,4.865,4.22,4.642,118573913.7
2021-10-04 00:00:00,4.641,4.746,4.33,4.593,114684203.7
2021-10-05 00:00:00,4.594,4.79,4.545,4.733,89279996
2021-10-06 00:00:00,4.734,4.929,4.37,4.753,129862755.2
2021-10-07 00:00:00,4.753,4.844,4.551,4.725,103804233.4
2021-10-08 00:00:00,4.725,4.838,4.569,4.651,74918560.6
2021-10-09 00:00:00,4.652,5.072,4.612,5.006,82952467.6
2021-10-10 00:00:00,5.006,5.013,4.56,4.576,80600287
2021-10-11 00:00:00,4.576,4.76,4.425,4.549,86458780.4
2021-10-12 00:00:00,4.549,4.551,4.257,4.493,104856185.8
2021-10-13 00:00:00,4.493,4.613,4.37,4.607,82870425.3
2021-10-14 00:00:00,4.607,4.739,4.551,4.628,69270174.8
2021-10-15 00:00:00,4.627,4.743,4.443,4.648,108225355
2021-10-16 00:00:00,4.649,4.723,4.527,4.573,61024558.9
2021-10-17 00:00:00,4.574,4.606,4.204,4.413,60225939.1
2021-10-18 00:00:00,4.412,4.57,4.359,4.423,70422152.8
2021-10-19 00:00:00,4.422,4.521,4.365,4.462,51980246
2021-10-20 00:00:00,4.462,4.898,4.45,4.834,75252855
2021-10-21 00:00:00,4.834,4.959,4.599,4.672,97767155.2
2021-10-22 00:00:00,4.672,4.794,4.555,4.618,56418766.6
2021-10-23 00:00:00,4.619,4.774,4.586,4.752,44556712.4
2021-10-24 00:00:00,4.752,5.094,4.66,4.748,123897193
2021-10-25 00:00:00,4.749,4.854,4.717,4.823,52285348.4
2021-10-26 00:00:00,4.824,4.94,4.655,4.72,62825170.6
2021-10-27 00:00:00,4.719,4.779,3.75,4.149,143061946.6
2021-10-28 00:00:00,4.149,4.496,4.131,4.402,88881270.9
2021-10-29 00:00:00,4.401,4.545,4.375,4.503,49643482.9
2021-10-30 00:00:00,4.502,4.524,4.351,4.485,45402175.1
2021-10-31 00:00:00,4.483,4.774,4.439,4.638,81013969.5
2021-11-01 00:00:00,4.638,4.72,4.459,4.641,67574017.2
2021-11-02 00:00:00,4.641,4.799,4.58,4.705,47338840.4
2021-11-03 00:00:00,4.705,4.878,4.511,4.711,93253446.5
2021-11-04 00:00:00,4.711,4.764,4.436,4.546,57274878.3
2021-11-05 00:00:00,4.546,4.603,4.46,4.508,43623340.3
2021-11-06 00:00:00,4.508,4.553,4.219,4.45,50738800.3
2021-11-07 00:00:00,4.45,4.606,4.42,4.605,34331254.1
2021-11-08 00:00:00,4.605,4.898,4.585,4.866,71559113.1
2021-11-09 00:00:00,4.866,5.39,4.84,5.215,191135839.4
2021-11-10 00:00:00,5.214,5.4,4.504,4.842,155921417.2
